date_time,Bus No,Week Day,Bus Type,Driver Rating Based On Time,Driver Rating Based On Decepline,Bus Rating,Driver Age,Weather,Longtide,Latitude,Hours,Minitues,Seconds
2020-01-09 16:17:20,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35347,80.42224,16.0,17.0,20.0
2020-01-09 16:17:26,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35546,80.42511999999999,16.0,17.0,26.0
2020-01-09 16:17:27,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35529,80.42548000000001,16.0,17.0,27.0
2020-01-09 16:17:28,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35529,80.42563,16.0,17.0,28.0
2020-01-09 16:17:29,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35524,80.42573,16.0,17.0,29.0
2020-01-09 16:17:30,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35525,80.42582,16.0,17.0,30.0
2020-01-09 16:17:31,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35524,80.42593000000001,16.0,17.0,31.0
2020-01-09 16:17:32,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35517,80.42605999999999,16.0,17.0,32.0
2020-01-09 16:17:33,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35513,80.4262,16.0,17.0,33.0
2020-01-09 16:17:34,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35512,80.42631999999999,16.0,17.0,34.0
2020-01-09 16:17:35,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3551,80.42645999999999,16.0,17.0,35.0
2020-01-09 16:17:36,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35507,80.42659,16.0,17.0,36.0
2020-01-09 16:17:37,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35505,80.42671,16.0,17.0,37.0
2020-01-09 16:17:38,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35502,80.42683000000001,16.0,17.0,38.0
2020-01-09 16:17:39,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355,80.42696,16.0,17.0,39.0
2020-01-09 16:17:40,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35497,80.42708,16.0,17.0,40.0
2020-01-09 16:17:41,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35492,80.42721,16.0,17.0,41.0
2020-01-09 16:17:42,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35487,80.42734,16.0,17.0,42.0
2020-01-09 16:17:43,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35481,80.42746,16.0,17.0,43.0
2020-01-09 16:17:44,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35475,80.42759000000001,16.0,17.0,44.0
2020-01-09 16:17:45,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35469,80.42771,16.0,17.0,45.0
2020-01-09 16:17:46,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354619999999999,80.42784,16.0,17.0,46.0
2020-01-09 16:17:47,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35455,80.42795,16.0,17.0,47.0
2020-01-09 16:17:48,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35449,80.42806999999999,16.0,17.0,48.0
2020-01-09 16:17:49,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35443,80.4282,16.0,17.0,49.0
2020-01-09 16:17:50,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35438,80.42834,16.0,17.0,50.0
2020-01-09 16:17:51,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35435,80.4285,16.0,17.0,51.0
2020-01-09 16:17:52,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35432,80.42865,16.0,17.0,52.0
2020-01-09 16:17:53,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354289999999999,80.42882,16.0,17.0,53.0
2020-01-09 16:17:54,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35426,80.42899,16.0,17.0,54.0
2020-01-09 16:17:55,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354230000000001,80.42913,16.0,17.0,55.0
2020-01-09 16:17:56,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35419,80.42926999999999,16.0,17.0,56.0
2020-01-09 16:17:57,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35417,80.42942,16.0,17.0,57.0
2020-01-09 16:17:58,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35414,80.42955,16.0,17.0,58.0
2020-01-09 16:17:59,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35411,80.42968,16.0,17.0,59.0
2020-01-09 16:18:00,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35407,80.42981999999999,16.0,18.0,0.0
2020-01-09 16:18:01,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35403,80.42995,16.0,18.0,1.0
2020-01-09 16:18:02,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354,80.43008,16.0,18.0,2.0
2020-01-09 16:18:03,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35396,80.4302,16.0,18.0,3.0
2020-01-09 16:18:04,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35392,80.43033,16.0,18.0,4.0
2020-01-09 16:18:05,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35388,80.43043,16.0,18.0,5.0
2020-01-09 16:18:06,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.353860000000001,80.43056,16.0,18.0,6.0
2020-01-09 16:18:07,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35384,80.43068000000001,16.0,18.0,7.0
2020-01-09 16:18:08,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35384,80.43079,16.0,18.0,8.0
2020-01-09 16:18:09,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35385,80.43091,16.0,18.0,9.0
2020-01-09 16:18:10,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35387,80.43104,16.0,18.0,10.0
2020-01-09 16:18:11,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35388,80.43117,16.0,18.0,11.0
2020-01-09 16:18:12,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3539,80.43131,16.0,18.0,12.0
2020-01-09 16:18:13,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35392,80.43145,16.0,18.0,13.0
2020-01-09 16:18:14,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35393,80.43158000000001,16.0,18.0,14.0
2020-01-09 16:18:15,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35394,80.43171,16.0,18.0,15.0
2020-01-09 16:18:16,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35396,80.43183,16.0,18.0,16.0
2020-01-09 16:18:17,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35397,80.43195,16.0,18.0,17.0
2020-01-09 16:18:18,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35398,80.43205,16.0,18.0,18.0
2020-01-09 16:18:19,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35399,80.43215,16.0,18.0,19.0
2020-01-09 16:18:20,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35399,80.43226,16.0,18.0,20.0
2020-01-09 16:18:21,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35399,80.43235,16.0,18.0,21.0
2020-01-09 16:18:22,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354,80.43243000000001,16.0,18.0,22.0
2020-01-09 16:18:23,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35401,80.43251,16.0,18.0,23.0
2020-01-09 16:18:24,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35401,80.43255,16.0,18.0,24.0
2020-01-09 16:18:25,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35401,80.43256,16.0,18.0,25.0
2020-01-09 16:18:26,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354,80.43255,16.0,18.0,26.0
2020-01-09 16:18:27,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354,80.43253,16.0,18.0,27.0
2020-01-09 16:18:28,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35399,80.43251,16.0,18.0,28.0
2020-01-09 16:18:29,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35399,80.43249,16.0,18.0,29.0
2020-01-09 16:18:31,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35399,80.43252,16.0,18.0,31.0
2020-01-09 16:18:32,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35399,80.43256,16.0,18.0,32.0
2020-01-09 16:18:33,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354,80.43262,16.0,18.0,33.0
2020-01-09 16:18:34,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354,80.43268,16.0,18.0,34.0
2020-01-09 16:18:35,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35401,80.43274,16.0,18.0,35.0
2020-01-09 16:18:36,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35401,80.43281,16.0,18.0,36.0
2020-01-09 16:18:37,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35401,80.4329,16.0,18.0,37.0
2020-01-09 16:18:38,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35401,80.43298,16.0,18.0,38.0
2020-01-09 16:18:39,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35401,80.43305,16.0,18.0,39.0
2020-01-09 16:18:40,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35401,80.43313,16.0,18.0,40.0
2020-01-09 16:18:41,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354,80.43321,16.0,18.0,41.0
2020-01-09 16:18:42,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35401,80.43332,16.0,18.0,42.0
2020-01-09 16:18:43,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35402,80.43343,16.0,18.0,43.0
2020-01-09 16:18:44,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35404,80.43353,16.0,18.0,44.0
2020-01-09 16:18:45,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35405,80.43366,16.0,18.0,45.0
2020-01-09 16:18:46,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35407,80.43379,16.0,18.0,46.0
2020-01-09 16:18:47,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35408,80.43392,16.0,18.0,47.0
2020-01-09 16:18:48,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3541,80.43404,16.0,18.0,48.0
2020-01-09 16:18:49,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35411,80.43415,16.0,18.0,49.0
2020-01-09 16:18:50,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35411,80.43426,16.0,18.0,50.0
2020-01-09 16:18:51,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35412,80.43438,16.0,18.0,51.0
2020-01-09 16:18:52,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35412,80.43449,16.0,18.0,52.0
2020-01-09 16:18:53,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35413,80.43462,16.0,18.0,53.0
2020-01-09 16:18:54,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35414,80.43476,16.0,18.0,54.0
2020-01-09 16:18:55,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35415,80.4349,16.0,18.0,55.0
2020-01-09 16:18:56,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35416,80.43504,16.0,18.0,56.0
2020-01-09 16:18:57,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35416,80.43519,16.0,18.0,57.0
2020-01-09 16:18:58,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35417,80.43533000000001,16.0,18.0,58.0
2020-01-09 16:18:59,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35417,80.43548,16.0,18.0,59.0
2020-01-09 16:19:00,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35418,80.43563,16.0,19.0,0.0
2020-01-09 16:19:01,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35419,80.43578000000001,16.0,19.0,1.0
2020-01-09 16:19:02,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3542,80.43592,16.0,19.0,2.0
2020-01-09 16:19:03,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35421,80.43606,16.0,19.0,3.0
2020-01-09 16:19:04,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35421,80.43619,16.0,19.0,4.0
2020-01-09 16:19:05,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35421,80.4363,16.0,19.0,5.0
2020-01-09 16:19:06,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3542,80.43641,16.0,19.0,6.0
2020-01-09 16:19:07,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3542,80.43653,16.0,19.0,7.0
2020-01-09 16:19:08,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35421,80.43664,16.0,19.0,8.0
2020-01-09 16:19:09,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35421,80.43675,16.0,19.0,9.0
2020-01-09 16:19:10,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35422,80.43687,16.0,19.0,10.0
2020-01-09 16:19:11,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354230000000001,80.437,16.0,19.0,11.0
2020-01-09 16:19:12,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354239999999999,80.43713000000001,16.0,19.0,12.0
2020-01-09 16:19:13,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354239999999999,80.43725,16.0,19.0,13.0
2020-01-09 16:19:14,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35425,80.43737,16.0,19.0,14.0
2020-01-09 16:19:15,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35425,80.43748000000001,16.0,19.0,15.0
2020-01-09 16:19:16,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35425,80.4376,16.0,19.0,16.0
2020-01-09 16:19:17,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35426,80.43773,16.0,19.0,17.0
2020-01-09 16:19:18,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35427,80.43785,16.0,19.0,18.0
2020-01-09 16:19:19,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354280000000001,80.43796999999999,16.0,19.0,19.0
2020-01-09 16:19:20,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3543,80.43809,16.0,19.0,20.0
2020-01-09 16:19:21,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35431,80.43821,16.0,19.0,21.0
2020-01-09 16:19:22,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35432,80.43831999999999,16.0,19.0,22.0
2020-01-09 16:19:23,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354330000000001,80.43842,16.0,19.0,23.0
2020-01-09 16:19:24,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354339999999999,80.43853,16.0,19.0,24.0
2020-01-09 16:19:25,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354339999999999,80.43863,16.0,19.0,25.0
2020-01-09 16:19:26,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35435,80.43874,16.0,19.0,26.0
2020-01-09 16:19:27,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35436,80.43885,16.0,19.0,27.0
2020-01-09 16:19:28,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35437,80.43896,16.0,19.0,28.0
2020-01-09 16:19:29,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35437,80.43908,16.0,19.0,29.0
2020-01-09 16:19:30,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354389999999999,80.43919,16.0,19.0,30.0
2020-01-09 16:19:31,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354389999999999,80.43929,16.0,19.0,31.0
2020-01-09 16:19:32,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3544,80.43939,16.0,19.0,32.0
2020-01-09 16:19:33,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3544,80.43947,16.0,19.0,33.0
2020-01-09 16:19:34,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354410000000001,80.43954000000001,16.0,19.0,34.0
2020-01-09 16:19:35,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354410000000001,80.43961,16.0,19.0,35.0
2020-01-09 16:19:36,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354410000000001,80.43968000000001,16.0,19.0,36.0
2020-01-09 16:19:37,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354410000000001,80.43974,16.0,19.0,37.0
2020-01-09 16:19:38,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35442,80.43982,16.0,19.0,38.0
2020-01-09 16:19:39,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35443,80.4399,16.0,19.0,39.0
2020-01-09 16:19:40,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354439999999999,80.43999000000001,16.0,19.0,40.0
2020-01-09 16:19:41,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354439999999999,80.44008000000001,16.0,19.0,41.0
2020-01-09 16:19:42,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35445,80.44015999999999,16.0,19.0,42.0
2020-01-09 16:19:43,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354460000000001,80.44026,16.0,19.0,43.0
2020-01-09 16:19:44,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354460000000001,80.44036,16.0,19.0,44.0
2020-01-09 16:19:45,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35447,80.44046,16.0,19.0,45.0
2020-01-09 16:19:46,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35447,80.44057,16.0,19.0,46.0
2020-01-09 16:19:47,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35447,80.44067,16.0,19.0,47.0
2020-01-09 16:19:48,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35447,80.44077,16.0,19.0,48.0
2020-01-09 16:19:49,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35448,80.44086,16.0,19.0,49.0
2020-01-09 16:19:50,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35448,80.44096,16.0,19.0,50.0
2020-01-09 16:19:51,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35448,80.44106,16.0,19.0,51.0
2020-01-09 16:19:52,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35449,80.44116,16.0,19.0,52.0
2020-01-09 16:19:53,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35449,80.44125,16.0,19.0,53.0
2020-01-09 16:19:54,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3545,80.44134,16.0,19.0,54.0
2020-01-09 16:19:55,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354510000000001,80.44143000000001,16.0,19.0,55.0
2020-01-09 16:19:56,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354510000000001,80.4415,16.0,19.0,56.0
2020-01-09 16:19:57,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354519999999999,80.44157,16.0,19.0,57.0
2020-01-09 16:19:58,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354519999999999,80.44165,16.0,19.0,58.0
2020-01-09 16:19:59,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35453,80.44171999999999,16.0,19.0,59.0
2020-01-09 16:20:00,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35453,80.44179,16.0,20.0,0.0
2020-01-09 16:20:01,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35453,80.44185999999999,16.0,20.0,1.0
2020-01-09 16:20:02,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35454,80.44195,16.0,20.0,2.0
2020-01-09 16:20:03,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35454,80.44203,16.0,20.0,3.0
2020-01-09 16:20:04,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35454,80.44211,16.0,20.0,4.0
2020-01-09 16:20:05,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35455,80.44219,16.0,20.0,5.0
2020-01-09 16:20:06,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354560000000001,80.44226,16.0,20.0,6.0
2020-01-09 16:20:07,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354569999999999,80.44234,16.0,20.0,7.0
2020-01-09 16:20:08,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354569999999999,80.44241,16.0,20.0,8.0
2020-01-09 16:20:09,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35458,80.44248,16.0,20.0,9.0
2020-01-09 16:20:10,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35459,80.44256,16.0,20.0,10.0
2020-01-09 16:20:11,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35459,80.44265,16.0,20.0,11.0
2020-01-09 16:20:12,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3546,80.44272,16.0,20.0,12.0
2020-01-09 16:20:13,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354610000000001,80.4428,16.0,20.0,13.0
2020-01-09 16:20:14,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354610000000001,80.44287,16.0,20.0,14.0
2020-01-09 16:20:15,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354619999999999,80.44295,16.0,20.0,15.0
2020-01-09 16:20:16,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354619999999999,80.44303000000001,16.0,20.0,16.0
2020-01-09 16:20:17,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35463,80.44311,16.0,20.0,17.0
2020-01-09 16:20:18,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35464,80.4432,16.0,20.0,18.0
2020-01-09 16:20:19,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35465,80.44329,16.0,20.0,19.0
2020-01-09 16:20:20,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35465,80.44338,16.0,20.0,20.0
2020-01-09 16:20:21,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35466,80.44346,16.0,20.0,21.0
2020-01-09 16:20:22,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35466,80.44353000000001,16.0,20.0,22.0
2020-01-09 16:20:23,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35466,80.44359,16.0,20.0,23.0
2020-01-09 16:20:24,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35466,80.44364,16.0,20.0,24.0
2020-01-09 16:20:25,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35466,80.44367,16.0,20.0,25.0
2020-01-09 16:20:26,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35467,80.44369,16.0,20.0,26.0
2020-01-09 16:20:27,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35467,80.44368,16.0,20.0,27.0
2020-01-09 16:20:28,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35465,80.44364,16.0,20.0,28.0
2020-01-09 16:20:29,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35465,80.44362,16.0,20.0,29.0
2020-01-09 16:20:31,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35465,80.44360999999999,16.0,20.0,31.0
2020-01-09 16:20:35,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35465,80.44363,16.0,20.0,35.0
2020-01-09 16:20:36,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35465,80.44365,16.0,20.0,36.0
2020-01-09 16:20:37,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35464,80.44369,16.0,20.0,37.0
2020-01-09 16:20:38,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35464,80.44372,16.0,20.0,38.0
2020-01-09 16:20:39,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35464,80.44376,16.0,20.0,39.0
2020-01-09 16:20:40,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35464,80.44382,16.0,20.0,40.0
2020-01-09 16:20:41,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35464,80.44388000000001,16.0,20.0,41.0
2020-01-09 16:20:42,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35465,80.44396,16.0,20.0,42.0
2020-01-09 16:20:43,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35464,80.44400999999999,16.0,20.0,43.0
2020-01-09 16:20:44,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35464,80.44409,16.0,20.0,44.0
2020-01-09 16:20:45,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35464,80.44415,16.0,20.0,45.0
2020-01-09 16:20:46,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35464,80.44422,16.0,20.0,46.0
2020-01-09 16:20:47,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35464,80.4443,16.0,20.0,47.0
2020-01-09 16:20:48,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35465,80.44439,16.0,20.0,48.0
2020-01-09 16:20:49,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35467,80.44449,16.0,20.0,49.0
2020-01-09 16:20:50,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35468,80.44458,16.0,20.0,50.0
2020-01-09 16:20:51,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35469,80.44468,16.0,20.0,51.0
2020-01-09 16:20:52,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35471,80.44479,16.0,20.0,52.0
2020-01-09 16:20:53,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35471,80.44489,16.0,20.0,53.0
2020-01-09 16:20:54,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35471,80.445,16.0,20.0,54.0
2020-01-09 16:20:55,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35472,80.44511999999999,16.0,20.0,55.0
2020-01-09 16:20:56,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35472,80.44523000000001,16.0,20.0,56.0
